산명,등산로명,등산로길이(km),등산로상행시간,등산로하행시간
월성산,주공APT입구구간,0.3,5,3
월성산,민가구간,0.3,4,3
월성산,중학동구간,0.3,5,3
월성산,현대연립주택진입로구간,0.3,5,3
월아산_월아봉,,0.3,5,4
월아산_월아봉,,0.3,5,4
월아산_월아봉,,0.3,5,4
월아산_월아봉,장사리구간,0.3,6,4
월아산_월아봉,,0.3,5,4
월아산_월아봉,,0.3,5,4
월아산_월아봉,,0.3,5,3
월아산_월아봉,,0.3,5,4
월아산_월아봉,,0.3,5,3
월아산_월아봉,,0.3,5,3
월아산_월아봉,,0.3,5,3
월아산_월아봉,,0.3,6,4
월아산_월아봉,,0.3,6,4
월악산_영봉,수산리구간,0.3,5,4
월여산,신기길구간,0.3,5,4
월평공원,월평동구간,0.3,5,4
월평공원,월평동구간,0.3,4,3
월평공원,월평동구간,0.3,6,4
월평공원,월평동구간,0.3,4,3
월평공원,월평동구간,0.3,5,3
월평공원,월평동구간,0.3,5,3
월평공원,월평동구간,0.3,5,4
월평공원,월평동구간,0.3,5,4
월평공원,갈마동구간,0.3,4,3
월평공원,갈마동구간,0.3,4,3
월평공원,내동구간,0.3,5,4
월평공원,변동구간,0.3,6,4
월평공원,도마동구간,0.3,4,3
월평공원,월평동구간,0.3,6,4
월평공원,월평동구간,0.3,5,4
월평공원,월평동구간,0.3,5,3
월평공원,도안동구간,0.3,6,4
월평공원,도안동구간,0.3,6,4
월평공원,정림동구간,0.3,5,3
월평공원,정림동구간,0.3,5,4
월평공원,변동구간,0.3,5,4
월평공원,정림동구간,0.3,5,3
월평공원,정림동구간,0.3,5,4
월평공원,정림동구간,0.3,6,4
월평공원,변동구간,0.3,5,4
위례산,납안리구간,0.3,5,4
위례산,,0.3,5,4
위례산,,0.3,6,4
유건에오름,난산리구간,0.3,5,3
유구리뒷산,유구리구간,0.3,5,3
유구리뒷산,유구리구간,0.3,5,3
유구리뒷산,유구리구간,0.3,4,3
유구리뒷산,유구리구간,0.3,5,3
유덕봉,,0.3,5,4
유덕봉,,0.3,5,4
유덕봉,,0.3,5,4
유명산,가일리구간,0.3,5,3
유명산,,0.3,5,3
유명산,가일리구간,0.3,6,4
유명산,,0.3,5,3
유학산,,0.3,5,4
유학산,구평동구간,0.3,6,4
유학산,,0.3,5,3
유학산,,0.3,5,3
유학산,,0.3,6,4
유학산,,0.3,6,4
유학산,,0.3,5,4
유학산,,0.3,5,4
유학산,학하리구간,0.3,6,4
육신사,하빈면 묘리-칠곡군 왜관읍구간,0.3,6,4
육신사,칠곡군 왜관읍구간,0.3,6,4
육신사,하빈면 묘리-칠곡군 왜관읍구간,0.3,5,3
육신사,하빈면 묘리-칠곡군 왜관읍구간,0.3,5,3
육신사,하빈면 묘리구간,0.3,5,4
육신사,하빈면 묘리구간,0.3,5,4
육신사,하빈면 묘리구간,0.3,5,3
육신사,하빈면 묘리-칠곡군 왜관읍구간,0.3,5,3
윤산,,0.3,5,4
윤산,,0.3,4,3
윤산,,0.3,5,3
윤산,,0.3,5,3
윤산,부곡동구간,0.3,5,3
윤산,,0.3,5,3
윤산,부곡동구간,0.3,5,3
윤산,,0.3,4,3
윤산,,0.3,5,3
윤산,,0.3,6,4
윤산,,0.3,5,4
윤산,부곡동구간,0.3,5,4
윤산,,0.3,5,3
윤산,,0.3,6,4
윤산,,0.3,5,3
윤산,,0.3,5,3
윤산,,0.3,5,3
윤산,부곡동구간,0.3,6,4
윤산,,0.3,6,4
윤산,부곡동구간,0.3,6,4
윤산,,0.3,6,4
윤산둘레길,오륜동 임도끝삼거리-오륜동 회동수,0.3,5,3
윤산둘레길,부곡동 오륜임도-오륜동 수변산책길,0.3,5,4
윤산둘레길,서천약수터-제일약수터분기점구간,0.3,6,4
윤산둘레길,서곡초교뒤-제일약수터뒤구간,0.3,5,3
윤산둘레길,회동초교옆 원광사-고가도로옆 부산,0.3,5,4
윤산둘레길,회동초교옆 원광사-고가도로옆 부산,0.3,5,4
윤산둘레길,부곡동 부곡교회뒤-부곡동 산지습지,0.3,4,3
윤산둘레길,부곡동 신풍빌라-구곡동 금양중학교,0.3,5,4
윤산둘레길,부곡동 금양중구간,0.3,5,3
윤산둘레길,회동동 회동댐 공원-오륜동 수변산책,0.3,5,3
윤산둘레길,부곡동 오륜임도-오륜동 수변산책길,0.3,6,4
윤산둘레길,오륜동구간,0.3,5,3
윤산둘레길,부곡동 체육공원-오륜동 밤나무집앞,0.3,5,4
윤산둘레길,부곡동구간,0.3,5,3
윤산둘레길,금사체육공원-장미아파트 구간,0.3,5,4
윤산둘레길,부곡동 부곡교회-부곡동 윤산임도구,0.3,5,3
윤산둘레길,부곡동 부곡교회-부곡동 윤산임도구,0.3,5,3
윤산둘레길,부곡동 청소년수련뒤-부곡동 국민연,0.3,5,3
윤산둘레길,부곡동 부곡암옆 임도-부곡동 정상아,0.3,5,3
윤산둘레길,부곡동 금양중구간,0.3,5,3
윤산둘레길,부곡동구간,0.3,4,3
윤산둘레길,부곡동구간,0.3,5,3
윤산둘레길,금정구 부곡암옆 분기점-부곡동 덕운,0.3,5,4
윤산둘레길,부곡동 부곡암-북곡동 석림정사구간,0.3,6,4
윤산둘레길,부곡동 부곡암-북곡동 석림정사구간,0.3,5,4
윤산둘레길,서동구간,0.3,5,4
윤산둘레길,부곡동 윤산 부곡체육공원-서동 임도,0.3,5,3
윤산둘레길,서동 만남의광장-서동 늘푸른아파트,0.3,6,4
윤산둘레길,서천약수터아래분기점-금사동 금사중,0.3,5,3
은두봉,,0.3,5,3
은봉산,수당리구간,0.3,4,3
은봉산,수당리구간,0.3,6,4
은봉산,수당리구간,0.3,6,4
은봉산,수당리구간,0.3,5,3
은봉산,수당리구간,0.3,5,4
은석산,박문수유물관구간,0.3,5,4
은석산,,0.3,5,4
은석산,,0.3,6,4
은이산,,0.3,5,4
은이산,,0.3,5,4
은이산,,0.3,5,3
은이산,,0.3,6,4
은이산,운학동구간,0.3,6,4
은이산,,0.3,6,4
은이산,,0.3,5,3
은이산,마평동구간,0.3,5,3
은파호수공원,미룡동구간,0.3,5,3
은파호수공원,나운동구간,0.3,5,4
은파호수공원,나운동구간,0.3,5,3
은파호수공원,미룡동구간,0.3,6,4
은파호수공원,나운동구간,0.3,5,4
은파호수공원,미룡동구간,0.3,5,4
은파호수공원,미룡동구간,0.3,4,3
은파호수공원,나운동구간,0.3,5,4
은파호수공원,미룡동구간,0.3,4,3
응봉산,청천리구간,0.3,4,3
응봉산,의전리구간,0.3,6,4
응봉산,,0.3,5,3
응봉산,,0.3,5,4
응봉산,신리구간,0.3,5,3
응봉산,오산리구간,0.3,5,4
응봉산,오산리구간,0.3,5,3
응봉산,오산리구간,0.3,4,3
응해산,지묘동구간,0.3,5,4
이구산,예수리구간,0.3,6,4
이구산,예수리구간,0.3,5,4
이기대도시자연공원,용호동구간,0.3,5,3
이기대도시자연공원,용호동구간,0.3,5,3
이기대도시자연공원,용호동구간,0.3,6,4
이기대도시자연공원,용호동구간,0.3,5,4
이기대도시자연공원,용호동구간,0.3,6,4
이기대도시자연공원,용호동구간,0.3,5,4
이기대도시자연공원,용호동구간,0.3,5,3
이기대도시자연공원,용호동구간,0.3,5,3
이기대도시자연공원,용호동구간,0.3,4,3
이기대도시자연공원,용호동구간,0.3,5,4
이기대도시자연공원,용호동구간,0.3,5,4
이기대도시자연공원,용호동구간,0.3,5,4
이동산,이동구간,0.3,6,4
이동산,,0.3,5,3
이동산,이동구간,0.3,6,4
이목리,노학동구간,0.3,5,3
이목리,,0.3,6,4
이방산,사리구간,0.3,5,3
이방산,,0.3,5,3
이방산,,0.3,5,3
이성산,,0.3,4,3
이성산,화성리구간,0.3,5,3
이성산,화성리구간,0.3,5,3
이터산,영문리구간,0.3,6,4
이터산,,0.3,4,3
이터산,,0.3,6,4
이터산,,0.3,5,3
이터산,,0.3,5,3
이터산,초부리구간,0.3,5,3
익산토성둘레길,팔봉면 덕기동-삼기면 기양리구간,0.3,5,4
인내산,,0.3,4,3
인단산,천동구간,0.3,4,3
인단산,천동구간,0.3,5,3
인왕산,,0.3,5,3
인왕산,,0.3,4,3
인왕산,홍제동구간,0.3,5,4
인왕산,홍제동구간,0.3,5,4
인왕산,,0.3,4,3
인왕산,,0.3,6,4
인왕산,부암동구간,0.3,5,4
인왕산,,0.3,5,3
인왕산,,0.3,4,3
인왕산,,0.3,5,3
인왕산,,0.3,5,4
인왕산,,0.3,5,3
인왕산,,0.3,5,3
인왕산,청운동구간,0.3,6,4
인왕산,옥인동구간,0.3,5,3
인왕산,,0.3,6,4
인왕산,,0.3,5,3
인의산,법성리구간,0.3,6,4
인정오름,토평동구간,0.3,5,4
일광산,,0.3,5,3
일광산,,0.3,5,3
일광산,,0.3,5,4
일광산,,0.3,5,3
일광산,,0.3,5,4
일광산,,0.3,4,3
일광산,,0.3,5,4
일광산,,0.3,5,3
일광산,만화리구간,0.3,5,4
일광산,,0.3,5,3
일광산,구칠리구간,0.3,4,3
일광산,,0.3,6,4
일광산,,0.3,5,3
일광산,,0.3,6,4
일광산,,0.3,5,4
일림산,,0.3,5,3
일봉산,쌍용동구간,0.3,5,3
일봉산,용곡동구간,0.3,5,4
일월산,,0.3,4,3
일월산,,0.3,6,4
일월산,월산리구간,0.3,6,4
일월산,오봉리구간,0.3,5,4
임암산,용해동구간,0.3,5,4
임암산,상동구간,0.3,5,3
임암산,상동구간,0.3,5,3
임호산,흥동구간,0.3,6,4
임호산,,0.3,5,3
임호산,,0.3,5,3
임호산,흥동구간,0.3,5,3
임호산,,0.3,6,4
임호산,외동구간,0.3,6,4
임호산,,0.3,5,3
임호산,,0.3,5,3
자굴산,,0.3,5,4
자굴산,,0.3,5,4
자모산,하성리구간,0.3,5,4
자배봉,위미리구간,0.3,6,4
자산동야산,,0.3,6,4
작성산,금이산성순환로구간,0.3,5,4
작성산,매송리구간,0.3,5,3
작약산,농암면수예리구간,0.3,5,4
작약산,,0.3,6,4
작오산,,0.3,5,3
작오산,,0.3,5,3
작오산,,0.3,5,3
작오산,,0.3,5,3
작은성황산,송현리구간,0.3,5,4
잠두봉,양평리구간,0.3,4,3
잠용산,하리구간,0.3,5,4
잠용산,북리구간,0.3,5,4
잠용산,남리구간,0.3,6,4
잠용산,북리구간,0.3,5,4
잣밭구뎅이,건천리구간,0.3,5,4
장군봉,사정동구간,0.3,5,4
장군봉,개정동구간,0.3,5,3
장군봉,개정동구간,0.3,5,3
장군봉,아동리구간,0.3,5,3
장군봉,개정동구간,0.3,5,3
장군봉,사정동구간,0.3,5,3
장군산,광무동구간,0.3,6,4
장군산,,0.3,5,3
장군산,암남동구간,0.3,5,3
장군산,암남동구간,0.3,5,4
장군산,암남동구간,0.3,5,4
장군산,암남동구간,0.3,5,3
장군산,암남동구간,0.3,5,3
장군산,암남동구간,0.3,5,3
장군산,암남동구간,0.3,4,3
장군산,암남동구간,0.3,4,3
장군산,암남동구간,0.3,5,3
장군산,영상마을 입구-영평사구간,0.3,6,4
장령산,화암리구간,0.3,6,4
장령산,화암리구간,0.3,5,3
장령산,,0.3,6,4
장령산,연안중장비 학원구간,0.3,6,4
장령산,순애원 길구간,0.3,5,4
장령산,쌍궁말길 50번지-봉뷔 1로구간,0.3,6,4
장령산,연안중장비 학원구간,0.3,4,3
장령산,쌍궁말길 50번지-봉바위 1로구간,0.3,5,3
장령산,동현로 446번지 맞은 편구간,0.3,6,4
장령산,순애원 길구간,0.3,6,4
장령산,해덕사 부근-세계불교 태권도연맹구,0.3,5,4
장령산,옥녀봉길 30번지구간,0.3,5,4
장령산,벽제동구간,0.3,5,4
장령산,벽제동구간,0.3,6,4
장령산,동현로 446번지 맞은 편구간,0.3,5,4
장령산,고양동구간,0.3,5,3
장륙산,,0.3,5,4
장륙산,,0.3,4,3
장륙산,,0.3,6,4
장리산,장리구간,0.3,5,3
장미산,하구암리구간,0.3,5,4
장복산,,0.3,5,3
장복산,,0.3,4,3
장복산,,0.3,5,3
장복산,,0.3,5,3
장복산,,0.3,5,4
장복산,천선동구간,0.3,5,4
장복산,태백동구간,0.3,5,4
장복산,,0.3,5,4
장복산,,0.3,5,3
장복산,,0.3,6,4
장복산,태백동구간,0.3,5,3
장산,,0.3,6,4
장산,,0.3,5,3
장산,,0.3,6,4
장산,,0.3,6,4
장산,우동구간,0.3,6,4
장산,좌동구간,0.3,6,4
장산,재송동구간,0.3,5,4
장산,,0.3,6,4
장산,,0.3,5,3
장산,,0.3,5,3
장산,,0.3,5,3
장산,,0.3,5,4
장산,,0.3,6,4
장산,,0.3,5,4
장산,우동구간,0.3,5,4
장산,,0.3,5,4
장산,,0.3,6,4
장산,,0.3,6,4
장수산,청천동구간,0.3,5,4
장안산_상봉,,0.3,5,4
장원봉,산수동구간,0.3,6,4
장원봉,산수동구간,0.3,5,3
장전평,삼현리구간,0.3,5,3
장전평,삼현리구간,0.3,5,4
장정산,독천리구간,0.3,5,4
장천면산,상장리구간,0.3,5,3
장천면산,,0.3,6,4
장천면산,상장리구간,0.3,6,4
장천면산,,0.3,5,4
장천면산,,0.3,5,3
장천면산,묵어리구간,0.3,5,4
장천면산,묵어리구간,0.3,5,4
장천면산,,0.3,6,4
장천면산,,0.3,5,4
장천면산,금산리구간,0.3,6,4
장태봉,금암리구간,0.3,6,4
장태봉,심동리구간,0.3,5,3
재래봉,,0.3,4,3
재약산,구천리구간,0.3,5,3
재약산,구천리구간,0.3,5,3
재약산,이천리구간,0.3,5,3
재약산,,0.3,5,4
재약산,,0.3,5,3
재약산,이천리구간,0.3,4,3
재약산,,0.3,5,3
쟁기봉,정림동구간,0.3,5,3
쟁기봉,안영동구간,0.3,5,3
쟁기봉,정림동구간,0.3,6,4
쟁기봉,정림동구간,0.3,6,4
쟁기봉,정림동구간,0.3,6,4
쟁기봉,복수동구간,0.3,6,4
저명산,,0.3,6,4
저명산,,0.3,5,3
저수령둘레길,용두리구간,0.3,5,3
저지오름,저지리구간,0.3,4,3
적벽산,하정리구간,0.3,4,3
적변산,하거노리구간,0.3,5,4
적석산,,0.3,5,4
적석산,화림리구간,0.3,5,4
적오산,덕진동구간,0.3,5,3
적오산,덕진동구간,0.3,5,3
전월산,월산리 전월산 유격장입구-양화리전,0.3,5,3
절산,,0.3,5,3
절산,,0.3,5,4
절산,,0.3,5,3
절산,,0.3,5,4
점봉산,오색리구간,0.3,6,4
접성산,,0.3,5,4
접성산,,0.3,5,3
접성산,,0.3,5,3
접성산,,0.3,5,4
접성산,,0.3,4,3
접성산,,0.3,6,4
접성산,,0.3,5,3
접성산,항곡리구간,0.3,5,3
접성산,,0.3,5,3
접성산,,0.3,5,4
정각산,,0.3,6,4
정광산,,0.3,6,4
정광산,,0.3,5,3
정광산,,0.3,5,3
정광산,,0.3,5,3
정광산,,0.3,5,4
정광산,,0.3,5,4
정물오름,금악리구간,0.3,5,3
정병산,봉산리구간,0.3,5,4
정병산,봉산리구간,0.3,6,4
정병산,,0.3,5,3
정병산,,0.3,4,3
정수산,철수리구간,0.3,6,4
정수산,철수리구간,0.3,6,4
정수산,율현리구간,0.3,5,3
정족산,용연리구간,0.3,5,3
정족산,용연리구간,0.3,6,4
정족산,백록리구간,0.3,6,4
정족산,,0.3,6,4
정족산,,0.3,5,3
정족산,,0.3,5,4
정족산,,0.3,5,4
정족산,,0.3,5,3
정족산,,0.3,6,4
정족산,,0.3,5,4
정족산,,0.3,6,4
정족산,,0.3,6,4
정족산,종로학원입구-동문구간,0.3,6,4
정족산,종로학원입구-동문구간,0.3,5,3
정족산,동문-북문구간,0.3,5,4
정족산,,0.3,5,3
정족산,,0.3,5,4
정풍산,동화리구간,0.3,5,3
정혜산,화산리구간,0.3,5,3
정혜산,화산리구간,0.3,4,3
정혜산,화산리구간,0.3,6,4
정혜산,화산리구간,0.3,5,3
정혜산,화산리구간,0.3,5,3
정혜산,화산리구간,0.3,6,4
제석산,,0.3,5,4
제석산,,0.3,5,4
제석산,,0.3,6,4
제석산,신기리구간,0.3,6,4
제석산,문성중학교-현대APT구간,0.3,5,4
제석산,문성중학교-현대APT구간,0.3,4,3
제석산,진월동 대주APT구간,0.3,6,4
제석산,진월동 대주APT구간,0.3,5,3
제석산,진월동 대주APT구간,0.3,5,4
제암산,금산리구간,0.3,6,4
제암산,금산리구간,0.3,5,3
제암산,금산리구간,0.3,4,3
제암산,금산리구간,0.3,6,4
제암산,,0.3,5,3
제왕산,,0.3,5,4
제철동,호동구간,0.3,5,4
조계산_장군봉,,0.3,6,4
조계산_장군봉,,0.3,5,4
조계산_장군봉,,0.3,6,4
조령산,행촌리구간,0.3,5,4
조비산,,0.3,6,4
조비산,석천리구간,0.3,5,4
조비산,석천리구간,0.3,6,4
조소산,교성리구간,0.3,5,3
조소산,교성리구간,0.3,5,3
조항산,궁기1리 마을구간,0.3,6,4
조항산,약전리구간,0.3,5,4
족두리봉아래,불광동구간,0.3,4,3
종고산,연등동 인구부 7골목-정상옆구간,0.3,5,4
종고산,동산동구간,0.3,4,3
종고산,군자동 군자정입구-정상구간,0.3,6,4
종고산,동산동구간,0.3,5,3
종고산,덕충동구간,0.3,4,3
종고산,중고산1구간 첫분기점-종고산 내구간,0.3,5,4
종남산,,0.3,5,3
종남산,,0.3,6,4
종남산,후사포리구간,0.3,4,3
종남산,,0.3,6,4
종남산,,0.3,4,3
종자산,중리구간,0.3,5,3
좌구산자연휴양림,율리구간,0.3,6,4
좌구산자연휴양림,율리구간,0.3,6,4
좌방산,,0.3,6,4
좌방산,,0.3,5,4
좌방산,,0.3,5,3
주공4차아파트뒷산,,0.3,5,4
주공4차아파트뒷산,,0.3,4,3
주금산,수산리구간,0.3,6,4
주금산,,0.3,6,4
주금산,,0.3,6,4
주금산,,0.3,4,3
주금산,,0.3,6,4
주금산,상동리구간,0.3,5,3
주금산,,0.3,5,3
주금산,,0.3,5,3
주리봉,용앙리구간,0.3,5,4
주리봉,용앙리구간,0.3,6,4
주리봉,산호리구간,0.3,4,3
주미산,금학동구간,0.3,5,3
주미산,금학동구간,0.3,5,4
주미산,금학동구간,0.3,5,3
주미산,금학동구간,0.3,5,3
주미산,금학동구간,0.3,5,4
주미산,금학동구간,0.3,6,4
주산,내공리구간,0.3,6,4
주월산,송곡리구간,0.3,5,3
주월산,봉능리구간,0.3,5,4
주읍산,주읍리구간,0.3,6,4
주정산,온천리구간,0.3,4,3
주정산,온천리구간,0.3,5,4
주주봉,,0.3,6,4
죽곡산,달성군 다사읍 강정리구간,0.3,6,4
죽곡산,강정 우방타운-매곡 배수장구간,0.3,6,4
죽도산,인구리구간,0.3,5,3
죽림산,시기동구간,0.3,5,3
죽림산,상평동구간,0.3,5,4
죽림산,상평동구간,0.3,6,4
죽림산,상평동구간,0.3,5,4
죽엽산,월남파병용사만남의장 뒤구간,0.3,5,3
죽엽산,월남파병용사만남의장 뒤구간,0.3,5,3
중경산,남동구 도림동구간,0.3,6,4
중경산,남동구 도림동구간,0.3,5,3
중경산,남동구 도림동구간,0.3,5,3
중부산성,,0.3,5,3
중부산성,,0.3,5,4
중부산성,남부동구간,0.3,4,3
중부산성,,0.3,5,3
중부산성,둘레길구간,0.3,5,4
중부산성,내송리구간,0.3,5,4
중앙공원,백일2길-광저우로560구간,0.3,5,3
중앙공원,백일2길-광저우로560구간,0.3,5,3
중앙공원,백일2길-광저우로560구간,0.3,5,3
중앙공원,백일2길-광저우로560구간,0.3,5,3
중앙공원,월트컵1길-풍암망월길구간,0.3,5,4
중앙공원,백일2길-광저우로560구간,0.3,5,4
중앙공원,백일2길-광저우로560구간,0.3,5,4
지라안산,,0.3,5,3
지리산_천왕봉,장교리구간,0.3,5,4
지리산_천왕봉,대기리구간,0.3,5,3
지리산_천왕봉,,0.3,5,4
지산동산,,0.3,5,3
지산동산,원호리구간,0.3,5,3
지억산,,0.3,5,3
지장산,신흥리구간,0.3,5,3
지적산,,0.3,5,3
지족산,지족동구간,0.3,5,4
지족산,지족동구간,0.3,5,3
진관근린공원,진관동구간,0.3,5,4
진관근린공원,진관동구간,0.3,4,3
진관근린공원,진관동구간,0.3,5,4
진관근린공원,진관동구간,0.3,4,3
진관근린공원,진관동구간,0.3,5,3
진관근린공원,진관동구간,0.3,5,3
진관근린공원,진관동구간,0.3,6,4
진접읍금곡리,부평리구간,0.3,5,3
짚봉산,미래로 21병원 주차장앞-화재로134구간,0.3,5,4
짚봉산,풍암동구간,0.3,4,3
짚봉산,풍암동구간,0.3,6,4
짚봉산,미래로 21병원 주차장앞-화재로134구간,0.3,5,3
짚봉산,풍암동구간,0.3,5,4
짚봉산,풍암동구간,0.3,6,4
창수산,,0.3,6,4
창암산,덕전리구간,0.3,5,3
창암산,강청리구간,0.3,5,4
창암산,강청리구간,0.3,6,4
천곡산성,천곡리구간,0.3,4,3
천곡산성,천곡리구간,0.3,6,4
천곡산성,,0.3,6,4
천곡산성,내삼리구간,0.3,6,4
천관산,옥당리구간,0.3,4,3
천관산,연지리구간,0.3,6,4
천관산,농안리구간,0.3,5,3
천등산,,0.3,6,4
천등산,,0.3,5,3
천등산,태장리구간,0.3,4,3
천마산,송천동1가구간,0.3,5,4
천마산,덕진동1가구간,0.3,5,3
천마산,감천동구간,0.3,5,3
천마산,아미동2가구간,0.3,5,3
천마산,감천동구간,0.3,6,4
천마산,아미동2가구간,0.3,5,4
천마산,남부민동구간,0.3,5,3
천마산,아미동2가구간,0.3,6,4
천마산,,0.3,5,3
천마산,,0.3,5,3
천마산,용정리구간,0.3,6,4
천마산,,0.3,5,4
천마산,,0.3,5,4
천마산,묵현리구간,0.3,5,4
천마산,,0.3,5,3
천마산,묵현리구간,0.3,6,4
천마산,,0.3,6,4
천마산,호평동구간,0.3,6,4
천마산,,0.3,5,3
천만산,산막리구간,0.3,5,3
천반산,성산리 섬계마을-성산리 상향마을구,0.3,6,4
천방산,수암리구간,0.3,5,3
천방산,방산리구간,0.3,4,3
천방산,,0.3,5,4
천보산,,0.3,5,4
천보산,,0.3,5,4
천보산,,0.3,5,4
천보산,,0.3,6,4
천보산,,0.3,5,3
천보산,,0.3,6,4
천보산,,0.3,5,3
천보산,자일동구간,0.3,5,3
천보산,자일동구간,0.3,6,4
천비산,침산동구간,0.3,5,3
천비산,정생동구간,0.3,5,4
천비산,침산동구간,0.3,5,3
천생산,구평동구간,0.3,4,3
천생산,,0.3,5,3
천생산,,0.3,5,4
천생산,,0.3,5,3
